,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeCount,1367,1239,1134,1052,980,1482,1353,1243,1161,1090,1670,1542,1420,1313,1228,1902,1756,1614,1494,1401,2130,1977,1814,1693,1602,2317,2155,1994,1872,1777
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.002696990966796875,0.002971649169921875,0.003246307373046875,0.003498077392578125,0.003757476806640625,0.002483367919921875,0.002719879150390625,0.002964019775390625,0.003170013427734375,0.003376007080078125,0.002208709716796875,0.002391815185546875,0.002597808837890625,0.002803802490234375,0.003002166748046875,0.001934051513671875,0.002101898193359375,0.002285003662109375,0.002468109130859375,0.002628326416015625,0.001728057861328125,0.001865386962890625,0.002033233642578125,0.002178192138671875,0.002300262451171875,0.001590728759765625,0.001712799072265625,0.001850128173828125,0.001972198486328125,0.002071380615234375
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9973030090332031,0.9970283508300781,0.9967536926269531,0.9965019226074219,0.9962425231933594,0.9975166320800781,0.9972801208496094,0.9970359802246094,0.9968299865722656,0.9966239929199219,0.9977912902832031,0.9976081848144531,0.9974021911621094,0.9971961975097656,0.9969978332519531,0.9980659484863281,0.9978981018066406,0.9977149963378906,0.9975318908691406,0.9973716735839844,0.9982719421386719,0.9981346130371094,0.9979667663574219,0.9978218078613281,0.9976997375488281,0.9984092712402344,0.9982872009277344,0.9981498718261719,0.9980278015136719,0.9979286193847656
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.mean,5.074615947329918,6.485068603712666,8.529100529100528,10.749049429657795,12.932653061224489,7.035087719298242,8.868440502586838,11.109412711182626,13.838070628768296,16.56880733944954,8.8814371257485,10.997405966277567,13.516901408450687,16.172886519421176,19.017100977198698,10.840168243953734,12.939635535307511,15.509293680297377,18.388888888888886,21.376159885795857,12.736150234741784,14.950429944360145,17.54796030871003,20.51919669226226,23.524968789013723,13.854121709106625,16.196751740139206,19.157973921765294,22.66452991452992,25.74451322453573
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.stdDev,9.797076878021308,14.091768062086643,19.019582505827383,23.4017115561615,27.104073530427865,11.417619545368444,15.912542557928479,20.413856552568795,26.050143246647785,30.41297237008276,12.64049918409343,16.897023487614312,21.823440959457365,27.11065506322905,31.245754604919867,15.664878965600838,19.388509555225557,23.65836301353804,29.07349229377912,32.87377117464605,17.906176283592,21.36004658583549,25.47959532579811,30.468840671029557,33.933482911296,18.635313538580668,22.39182784322699,27.277699209554054,33.365822331127234,36.76426922374865
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,2,1,2,2,2,3,2,3,3,3,4,3,3,4,4,5,3,4,4,5,5,3,4,4,5,6
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.median,2,2,3,4,5,3,4,5,6,7,5,6,7,7,9,6,6,8,9,10,7,8,9,10,12,7,9,10,12,13
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.thirdQuartile,5,6,7,9,12,8,9,11,13,16,10,12,14,17,20,12,14,18,21,24,15,18,21,23,27,17,20,23,26.75,30
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.max,155,160,179,184,224,160,164,184,203,227,160,164,184,206,230,163,180,184,237,237,182,182,187,237,237,182,262,263,351,352
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.range,154,159,178,183,223,159,163,183,202,226,159,163,183,205,229,162,179,183,236,236,181,181,186,236,236,181,261,262,350,351
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveCount,1367,1239,1134,1052,980,1482,1353,1243,1161,1090,1670,1542,1420,1313,1228,1902,1756,1614,1494,1401,2130,1977,1814,1693,1602,2317,2155,1994,1872,1777
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9973030090332031,0.9970283508300781,0.9967536926269531,0.9965019226074219,0.9962425231933594,0.9975166320800781,0.9972801208496094,0.9970359802246094,0.9968299865722656,0.9966239929199219,0.9977912902832031,0.9976081848144531,0.9974021911621094,0.9971961975097656,0.9969978332519531,0.9980659484863281,0.9978981018066406,0.9977149963378906,0.9975318908691406,0.9973716735839844,0.9982719421386719,0.9981346130371094,0.9979667663574219,0.9978218078613281,0.9976997375488281,0.9984092712402344,0.9982872009277344,0.9981498718261719,0.9980278015136719,0.9979286193847656
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002696990966796875,0.002971649169921875,0.003246307373046875,0.003498077392578125,0.003757476806640625,0.002483367919921875,0.002719879150390625,0.002964019775390625,0.003170013427734375,0.003376007080078125,0.002208709716796875,0.002391815185546875,0.002597808837890625,0.002803802490234375,0.003002166748046875,0.001934051513671875,0.002101898193359375,0.002285003662109375,0.002468109130859375,0.002628326416015625,0.001728057861328125,0.001865386962890625,0.002033233642578125,0.002178192138671875,0.002300262451171875,0.001590728759765625,0.001712799072265625,0.001850128173828125,0.001972198486328125,0.002071380615234375
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.lowerLimit,4.5552561483397,5.700400670776845,7.422093129913866,9.334898304243891,11.235669636551185,6.453778063258656,8.020536371433439,9.974544148380247,12.339593642981969,14.763289891035825,8.27517273464628,10.154024423653144,12.381798785642538,14.706448473289758,17.26947735804198,10.136159815287037,12.032779723566964,14.355072611617853,16.914615675463754,19.65474112601067,11.975702929267378,14.00885491547984,16.375414128757534,19.067808712159618,21.863266366026018,13.095317452234491,15.251337845999997,17.960678751862982,21.153040945329373,24.035134496329224
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.upperLimit,5.593975746320137,7.2697365366484865,9.636107928287192,12.163200555071699,14.629636485897793,7.6163973753378285,9.716344633740237,12.244281273985006,15.336547614554624,18.37432478786325,9.48770151685072,11.84078750890199,14.652004031258837,17.639324565552595,20.764724596355418,11.54417667262043,13.846491347048058,16.6635147489769,19.863162102314018,23.097578645581045,13.49659754021619,15.89200497324045,18.72050648866253,21.9705846723649,25.18667121200143,14.612925965978759,17.142165634278417,20.355269091667605,24.176018883730464,27.453891952742236
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.mean,304.47695683979504,389.10411622276024,511.7460317460318,644.9429657794674,775.9591836734697,422.1052631578949,532.1064301552104,666.5647626709576,830.2842377260982,994.1284403669721,532.8862275449103,659.8443579766536,811.0140845070428,970.3731911652707,1141.0260586319223,650.4100946372239,776.3781321184517,930.5576208178445,1103.3333333333344,1282.569593147751,764.1690140845064,897.0257966616088,1052.8776185226022,1231.1518015357346,1411.4981273408218,831.2473025463961,971.8051044083522,1149.4784353059176,1359.8717948717956,1544.6707934721423
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.stdDev,587.8246126812784,845.5060837251987,1141.174950349643,1404.10269336969,1626.2444118256717,685.0571727221067,954.7525534757086,1224.8313931541277,1563.0085947988675,1824.7783422049656,758.4299510456055,1013.8214092568587,1309.4064575674415,1626.6393037937426,1874.7452762951923,939.8927379360504,1163.3105733135335,1419.5017808122816,1744.409537626747,1972.4262704787632,1074.3705770155198,1281.6027951501294,1528.7757195478862,1828.130440261774,2036.0089746777603,1118.1188123148404,1343.5096705936194,1636.6619525732438,2001.9493398676334,2205.8561534249193
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,120,60,120,120,120,180,120,180,180,180,240,180,180,240,240,300,180,240,240,300,300,180,240,240,300,360
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.median,120,120,180,240,300,180,240,300,360,420,300,360,420,420,540,360,360,480,540,600,420,480,540,600,720,420,540,600,720,780
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.thirdQuartile,300,360,420,540,720,480,540,660,780,960,600,720,840,1020,1200,720,840,1080,1260,1440,900,1080,1260,1380,1620,1020,1200,1380,1605,1800
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.max,9300,9600,10740,11040,13440,9600,9840,11040,12180,13620,9600,9840,11040,12360,13800,9780,10800,11040,14220,14220,10920,10920,11220,14220,14220,10920,15720,15780,21060,21120
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.range,9240,9540,10680,10980,13380,9540,9780,10980,12120,13560,9540,9780,10980,12300,13740,9720,10740,10980,14160,14160,10860,10860,11160,14160,14160,10860,15660,15720,21000,21060
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveCount,1367,1239,1134,1052,980,1482,1353,1243,1161,1090,1670,1542,1420,1313,1228,1902,1756,1614,1494,1401,2130,1977,1814,1693,1602,2317,2155,1994,1872,1777
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9973030090332031,0.9970283508300781,0.9967536926269531,0.9965019226074219,0.9962425231933594,0.9975166320800781,0.9972801208496094,0.9970359802246094,0.9968299865722656,0.9966239929199219,0.9977912902832031,0.9976081848144531,0.9974021911621094,0.9971961975097656,0.9969978332519531,0.9980659484863281,0.9978981018066406,0.9977149963378906,0.9975318908691406,0.9973716735839844,0.9982719421386719,0.9981346130371094,0.9979667663574219,0.9978218078613281,0.9976997375488281,0.9984092712402344,0.9982872009277344,0.9981498718261719,0.9980278015136719,0.9979286193847656
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.002696990966796875,0.002971649169921875,0.003246307373046875,0.003498077392578125,0.003757476806640625,0.002483367919921875,0.002719879150390625,0.002964019775390625,0.003170013427734375,0.003376007080078125,0.002208709716796875,0.002391815185546875,0.002597808837890625,0.002803802490234375,0.003002166748046875,0.001934051513671875,0.002101898193359375,0.002285003662109375,0.002468109130859375,0.002628326416015625,0.001728057861328125,0.001865386962890625,0.002033233642578125,0.002178192138671875,0.002300262451171875,0.001590728759765625,0.001712799072265625,0.001850128173828125,0.001972198486328125,0.002071380615234375
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.meanCI_95.lowerLimit,273.31536890038194,342.024040246611,445.325587794832,560.0938982546332,674.1401781930715,387.2266837955197,481.2321822860065,598.4726489028149,740.3756185789186,885.7973934621493,496.51036407877706,609.2414654191882,742.9079271385538,882.3869083973855,1036.1686414825192,608.169588917222,721.9667834140189,861.3043566970732,1014.8769405278265,1179.2844675606398,718.5421757560421,840.5312949287905,982.5248477254524,1144.068522729576,1311.7959819615596,785.719047134068,915.0802707599997,1077.640725111779,1269.1824567197627,1442.108069779752
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.meanCI_95.upperLimit,335.63854477920813,436.1841921989095,578.1664756972316,729.7920333043015,877.778189153868,456.9838425202701,582.9806780244144,734.6568764391004,920.1928568732778,1102.4594872717948,569.2620910110436,710.4472505341189,879.1202418755317,1058.3594739331559,1245.8834757813254,692.6506003572258,830.7894808228846,999.8108849386158,1191.7897261388423,1385.8547187348622,809.7958524129708,953.520298394427,1123.230389319752,1318.2350803418933,1511.200272720084,876.7755579587242,1028.5299380567049,1221.3161455000563,1450.5611330238285,1647.2335171645327
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.sampleSize,2233,2361,2466,2548,2620,2864,2993,3103,3185,3256,3000,3128,3250,3357,3442,2868,3014,3156,3276,3369,2662,2815,2978,3099,3190,2482,2644,2805,2927,3022
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.mean,0.0007777801420662356,0.0007750953339903598,0.0007816395117279254,0.0007901710997786765,0.000795911295902334,0.0008766998020213956,0.0008767884672968941,0.000883764030821997,0.0008861930067770282,0.0008898679131436498,0.0012214426925999094,0.0012160506127685234,0.0012256984867675823,0.0012259912179591072,0.0012257017919237475,0.0017162482284497666,0.0017088832159414791,0.0017185481881949285,0.0017205678587782598,0.0017214943665704381,0.0022491293773820647,0.002249086496855338,0.0022659245491054815,0.0022729421923020268,0.0022743125580655457,0.0028566771618526773,0.002860973233213125,0.002883946294957111,0.0028942541144345193,0.002893597798154949
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.stdDev,0.00095625051169614,0.0009426576739704847,0.0009469689277187382,0.0009442448259378236,0.0009445054311616208,0.0010484227733585907,0.0010393078901312074,0.0010530505812410126,0.0010500669789528859,0.0010485205395379875,0.0012679136520857878,0.001258032440139279,0.0012579946308279978,0.0012536406358062274,0.001250099833058575,0.0015074008563753455,0.001495546979986851,0.0014944732450012594,0.0014931733957140759,0.001492227924575542,0.0017276347528351328,0.0017123587747654991,0.0017207075034374115,0.0017229515033039668,0.0017211682655297676,0.0019925043270924386,0.001980381822446379,0.0019892252266660833,0.001992783786853997,0.001989566045958442
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.min,1.7492882271827852e-07,1.7492882271827852e-07,1.7492882271827852e-07,1.7492882271827852e-07,1.7492882271827852e-07,1.9491302251317725e-08,1.9491302251317725e-08,1.9491302251317725e-08,1.9491302251317725e-08,1.9491302251317725e-08,1.6749725592571032e-07,1.6749725592571032e-07,1.6749725592571032e-07,1.6749725592571032e-07,1.6749725592571032e-07,3.4851055632510833e-06,3.4851055632510833e-06,3.4851055632510833e-06,3.4851055632510833e-06,3.4851055632510833e-06,4.4016415661719694e-06,3.7132864733592386e-06,3.7132864733592386e-06,3.7132864733592386e-06,3.7132864733592386e-06,2.313661983158327e-06,2.313661983158327e-06,2.313661983158327e-06,2.313661983158327e-06,2.313661983158327e-06
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.firstQuartile,0.0001794879716740926,0.00018345427630911745,0.00018742889724354157,0.00018897746037020187,0.0001891897471795407,0.00023145783346736803,0.0002330847740808201,0.0002337301025374039,0.00023372601697083966,0.00023429976733489272,0.0004058893670020611,0.00040502307616834,0.0004060209677517512,0.00040678471904247675,0.00040810992653685286,0.0007053034423753314,0.0006998895056430961,0.0007030156712824877,0.0006991511780178724,0.0007013262059029107,0.0010420522339048997,0.0010512269985489854,0.0010601301575185503,0.001061661319008397,0.0010665567346573592,0.0014899729142917825,0.0015023501588796477,0.0015085648552470195,0.001508930894873444,0.0015096817588530595
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.median,0.0004715688037197717,0.0004768915435220342,0.00048278578172273733,0.0004894316785769258,0.0004952185991776042,0.0005557637309519851,0.0005612364728630418,0.0005650988160246796,0.0005669006675083687,0.0005688928351897753,0.0008631010427684769,0.0008639843410519323,0.0008709295283125245,0.000871432153956718,0.0008714136549863671,0.001349610884046821,0.0013463353064950621,0.001352711964082254,0.001353663102586965,0.0013524450563460455,0.0018337605822864363,0.0018415272571168967,0.0018528223668178025,0.0018582518616658274,0.0018556618286855032,0.0023991108171938476,0.002403260862577969,0.0024247561180478524,0.0024290667625041246,0.0024299766306867185
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.thirdQuartile,0.0010330708399443472,0.0010373576427906797,0.0010512630026519006,0.0010723940913425541,0.001090252148935481,0.0011285809020293719,0.0011275094232741226,0.0011384087775357372,0.0011421306506935098,0.001150380107775635,0.001608167113933398,0.0015976046955018446,0.0016090522771510338,0.0016088384205461277,0.0016094808431236219,0.0022587997248069633,0.0022523301549665494,0.0022750937813897604,0.0022907520352258336,0.002295900549300874,0.002979419961815149,0.002981343424412431,0.0030246354205696463,0.0030360796798834834,0.0030391002951905576,0.003753722933707953,0.0037655147670314065,0.003822050081340027,0.003825705622831226,0.0038273383825811933
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.max,0.012854558644231965,0.012854558644231965,0.012854558644231965,0.012854558644231965,0.012854558644231965,0.013799461566106336,0.013799461566106336,0.013799461566106336,0.013799461566106336,0.013799461566106336,0.0147443644879805,0.0147443644879805,0.0147443644879805,0.0147443644879805,0.0147443644879805,0.01568926740985466,0.01568926740985466,0.01568926740985466,0.01568926740985466,0.01568926740985466,0.016634170331729033,0.016634170331729033,0.016634170331729033,0.016634170331729033,0.016634170331729033,0.017579073253603403,0.017579073253603403,0.017579073253603403,0.017579073253603403,0.017579073253603403
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.summary.range,0.012854383715409246,0.012854383715409246,0.012854383715409246,0.012854383715409246,0.012854383715409246,0.013799442074804085,0.013799442074804085,0.013799442074804085,0.013799442074804085,0.013799442074804085,0.014744196990724573,0.014744196990724573,0.014744196990724573,0.014744196990724573,0.014744196990724573,0.01568578230429141,0.01568578230429141,0.01568578230429141,0.01568578230429141,0.01568578230429141,0.01662976869016286,0.016630457045255675,0.016630457045255675,0.016630457045255675,0.016630457045255675,0.017576759591620243,0.017576759591620243,0.017576759591620243,0.017576759591620243,0.017576759591620243
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveCount,2233,2361,2466,2548,2620,2864,2993,3103,3185,3256,3000,3128,3250,3357,3442,2868,3014,3156,3276,3369,2662,2815,2978,3099,3190,2482,2644,2805,2927,3022
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.9983482360839844,0.9984397888183594,0.9985084533691406,0.9985542297363281,0.9985923767089844,0.9987144470214844,0.9987678527832031,0.9988136291503906,0.9988441467285156,0.9988670349121094,0.9987678527832031,0.9988212585449219,0.9988670349121094,0.9989051818847656,0.9989280700683594,0.9987144470214844,0.9987754821777344,0.9988288879394531,0.9988746643066406,0.9989051818847656,0.9986152648925781,0.9986915588378906,0.9987602233886719,0.9988136291503906,0.9988441467285156,0.9985160827636719,0.9986076354980469,0.9986839294433594,0.9987373352050781,0.9987831115722656
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.001651763916015625,0.001560211181640625,0.001491546630859375,0.001445770263671875,0.001407623291015625,0.001285552978515625,0.001232147216796875,0.001186370849609375,0.001155853271484375,0.001132965087890625,0.001232147216796875,0.001178741455078125,0.001132965087890625,0.001094818115234375,0.001071929931640625,0.001285552978515625,0.001224517822265625,0.001171112060546875,0.001125335693359375,0.001094818115234375,0.001384735107421875,0.001308441162109375,0.001239776611328125,0.001186370849609375,0.001155853271484375,0.001483917236328125,0.001392364501953125,0.001316070556640625,0.001262664794921875,0.001216888427734375
