,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeCount,1473,1373,1263,1175,1091,1591,1480,1370,1279,1184,1774,1648,1526,1434,1342,1942,1808,1676,1587,1489,2165,2021,1885,1790,1691,2373,2220,2085,1992,1893
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.002498626708984375,0.002681732177734375,0.002918243408203125,0.003131866455078125,0.003376007080078125,0.002315521240234375,0.002490997314453125,0.002689361572265625,0.002880096435546875,0.003108978271484375,0.002079010009765625,0.002239227294921875,0.002414703369140625,0.002567291259765625,0.002742767333984375,0.001895904541015625,0.002040863037109375,0.002201080322265625,0.002323150634765625,0.002475738525390625,0.001705169677734375,0.001827239990234375,0.001956939697265625,0.002056121826171875,0.002178192138671875,0.001552581787109375,0.001659393310546875,0.001766204833984375,0.001850128173828125,0.001949310302734375
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9975013732910156,0.9973182678222656,0.9970817565917969,0.9968681335449219,0.9966239929199219,0.9976844787597656,0.9975090026855469,0.9973106384277344,0.9971199035644531,0.9968910217285156,0.9979209899902344,0.9977607727050781,0.9975852966308594,0.9974327087402344,0.9972572326660156,0.9981040954589844,0.9979591369628906,0.9977989196777344,0.9976768493652344,0.9975242614746094,0.9982948303222656,0.9981727600097656,0.9980430603027344,0.9979438781738281,0.9978218078613281,0.9984474182128906,0.9983406066894531,0.9982337951660156,0.9981498718261719,0.9980506896972656
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.mean,3.7169042769857414,4.610342316096138,5.588281868566907,6.475744680851064,7.478460128322636,5.500942803268386,6.526351351351352,7.658394160583939,8.802189210320558,9.945101351351353,7.269447576099215,8.822815533980586,10.0740498034076,11.301952580195259,12.619225037257813,8.881565396498456,10.419247787610617,11.840095465393807,13.296156269691242,14.652115513767642,10.277136258660498,11.963384463137068,13.711936339522554,15.501675977653642,17.295091661738628,11.434892541087239,13.191441441441443,15.436450839328527,17.672690763052206,19.6634970945589
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.stdDev,5.015664936757097,6.420773793494371,7.9949422686647775,8.060728760230072,9.295369460459133,7.130841358607841,8.316384615599233,9.694083669624682,9.875078647899452,11.045798441887207,9.357269405483876,11.410916867716821,12.549355214896469,12.339867662893946,13.205156383158933,11.837574108030289,13.258325013653735,14.263430865348713,14.732820301750111,15.840684396450111,13.497410552041194,14.979413107815342,17.08344981730823,18.934169959282368,21.190035467476093,14.547578376992426,16.476233274190353,20.19229568562632,23.075646943414426,24.965458671222127
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,3,3,4,4,3,3,4,4,5,3,4,4,5,5
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.median,2,2,3,3,4,3,4,5,5,6,4,5,6,7,8,5,6,7,9,10,6,7,8,10,11,7,8,9,11,12
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.thirdQuartile,5,6,7,9,10,7,8,10,12,13,9,11,13,15,18,11,13,15,18,20,12,14,17,20,23,14,16,19,22,25
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.max,51,87,118,87,116,89,90,120,93,117,100,118,142,99,120,113,138,142,167,171,113,138,205,219,223,113,201,215,219,223
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.range,50,86,117,86,115,88,89,119,92,116,99,117,141,98,119,112,137,141,166,170,112,137,204,218,222,112,200,214,218,222
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveCount,1473,1373,1263,1175,1091,1591,1480,1370,1279,1184,1774,1648,1526,1434,1342,1942,1808,1676,1587,1489,2165,2021,1885,1790,1691,2373,2220,2085,1992,1893
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9975013732910156,0.9973182678222656,0.9970817565917969,0.9968681335449219,0.9966239929199219,0.9976844787597656,0.9975090026855469,0.9973106384277344,0.9971199035644531,0.9968910217285156,0.9979209899902344,0.9977607727050781,0.9975852966308594,0.9974327087402344,0.9972572326660156,0.9981040954589844,0.9979591369628906,0.9977989196777344,0.9976768493652344,0.9975242614746094,0.9982948303222656,0.9981727600097656,0.9980430603027344,0.9979438781738281,0.9978218078613281,0.9984474182128906,0.9983406066894531,0.9982337951660156,0.9981498718261719,0.9980506896972656
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002498626708984375,0.002681732177734375,0.002918243408203125,0.003131866455078125,0.003376007080078125,0.002315521240234375,0.002490997314453125,0.002689361572265625,0.002880096435546875,0.003108978271484375,0.002079010009765625,0.002239227294921875,0.002414703369140625,0.002567291259765625,0.002742767333984375,0.001895904541015625,0.002040863037109375,0.002201080322265625,0.002323150634765625,0.002475738525390625,0.001705169677734375,0.001827239990234375,0.001956939697265625,0.002056121826171875,0.002178192138671875,0.001552581787109375,0.001659393310546875,0.001766204833984375,0.001850128173828125,0.001949310302734375
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.meanCI_95.lowerLimit,3.4607608507822745,4.270710652379522,5.147351787572455,6.014839653076569,6.9268777891281665,5.150544692245982,6.102650067448882,7.1450571802439615,8.260984756097299,9.315917837765674,6.834007500154779,8.271883520438038,9.44439834021934,10.663259813266869,11.912706823639368,8.355070495540149,9.808101019622958,11.15721755314508,12.57129732953515,13.847510630903873,9.708574587333834,11.310302465229794,12.94072044732642,14.62452202037813,16.285104272517422,10.849566416865374,12.50605183185651,14.56971104048579,16.659327187381002,18.538839516808256
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.meanCI_95.upperLimit,3.9730477031892084,4.9499739798127536,6.0292119495613585,6.936649708625559,8.030042467517106,5.85134091429079,6.950052635253821,8.171731140923917,9.343393664543816,10.574284864937031,7.704887652043651,9.373747547523134,10.70370126659586,11.940645347123649,13.325743250876258,9.408060297456762,11.030394555598276,12.522973377642534,14.021015209847333,15.456720396631411,10.845697929987162,12.616466461044341,14.483152231718687,16.378829934929154,18.305079050959833,12.020218665309104,13.876831051026375,16.303190638171262,18.68605433872341,20.788154672309542
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.mean,223.01425661914467,276.6205389657686,335.2969121140141,388.54468085106345,448.70760769935833,330.05656819610317,391.5810810810807,459.50364963503677,528.1313526192332,596.7060810810809,436.166854565953,529.3689320388352,604.4429882044566,678.1171548117151,757.1535022354695,532.8939237899075,625.1548672566365,710.4057279236278,797.769376181475,879.126930826057,616.6281755196317,717.8030677882226,822.7161803713526,930.1005586592188,1037.7054997043165,686.0935524652338,791.4864864864852,926.1870503597132,1060.3614457831322,1179.809825673533
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.stdDev,300.93989620542584,385.2464276096621,479.6965361198867,483.64372561380435,557.7221676275481,427.85048151647055,498.9830769359541,581.6450201774809,592.5047188739671,662.7479065132324,561.4361643290326,684.6550120630094,752.9613128937879,740.3920597736372,792.3093829895353,710.2544464818174,795.4995008192242,855.805851920923,883.9692181050067,950.4410637870066,809.8446331224716,898.764786468921,1025.0069890384937,1136.0501975569423,1271.4021280485658,872.8547026195462,988.5739964514214,1211.5377411375791,1384.5388166048663,1497.9275202733277
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,120,120,120,120,120,180,180,180,120,180,180,240,240,180,180,240,240,300,180,240,240,300,300
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.median,120,120,180,180,240,180,240,300,300,360,240,300,360,420,480,300,360,420,540,600,360,420,480,600,660,420,480,540,660,720
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.thirdQuartile,300,360,420,540,600,420,480,600,720,780,540,660,780,900,1080,660,780,900,1080,1200,720,840,1020,1200,1380,840,960,1140,1320,1500
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.max,3060,5220,7080,5220,6960,5340,5400,7200,5580,7020,6000,7080,8520,5940,7200,6780,8280,8520,10020,10260,6780,8280,12300,13140,13380,6780,12060,12900,13140,13380
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.range,3000,5160,7020,5160,6900,5280,5340,7140,5520,6960,5940,7020,8460,5880,7140,6720,8220,8460,9960,10200,6720,8220,12240,13080,13320,6720,12000,12840,13080,13320
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveCount,1473,1373,1263,1175,1091,1591,1480,1370,1279,1184,1774,1648,1526,1434,1342,1942,1808,1676,1587,1489,2165,2021,1885,1790,1691,2373,2220,2085,1992,1893
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9975013732910156,0.9973182678222656,0.9970817565917969,0.9968681335449219,0.9966239929199219,0.9976844787597656,0.9975090026855469,0.9973106384277344,0.9971199035644531,0.9968910217285156,0.9979209899902344,0.9977607727050781,0.9975852966308594,0.9974327087402344,0.9972572326660156,0.9981040954589844,0.9979591369628906,0.9977989196777344,0.9976768493652344,0.9975242614746094,0.9982948303222656,0.9981727600097656,0.9980430603027344,0.9979438781738281,0.9978218078613281,0.9984474182128906,0.9983406066894531,0.9982337951660156,0.9981498718261719,0.9980506896972656
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.002498626708984375,0.002681732177734375,0.002918243408203125,0.003131866455078125,0.003376007080078125,0.002315521240234375,0.002490997314453125,0.002689361572265625,0.002880096435546875,0.003108978271484375,0.002079010009765625,0.002239227294921875,0.002414703369140625,0.002567291259765625,0.002742767333984375,0.001895904541015625,0.002040863037109375,0.002201080322265625,0.002323150634765625,0.002475738525390625,0.001705169677734375,0.001827239990234375,0.001956939697265625,0.002056121826171875,0.002178192138671875,0.001552581787109375,0.001659393310546875,0.001766204833984375,0.001850128173828125,0.001949310302734375
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.meanCI_95.lowerLimit,207.64565104693668,256.2426391427717,308.841107254347,360.8903791845937,415.61266734769015,309.0326815347589,366.1590040469325,428.7034308146381,495.6590853658377,558.9550702659403,410.0404500092868,496.31301122628224,566.663900413161,639.7955887960117,714.762409418363,501.30422973240906,588.486061177377,669.433053188704,754.2778397721095,830.8506378542309,582.5144752400319,678.6181479137862,776.4432268395846,877.4713212226881,977.1062563510442,650.9739850119219,750.3631099113892,874.182662429149,999.55963124286,1112.3303710084945
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.meanCI_95.upperLimit,238.38286219135267,296.99843878876555,361.75271697368123,416.1989825175332,481.8025480510265,351.0804548574474,417.00315811522887,490.3038684554354,560.6036198726287,634.4570918962215,462.29325912261913,562.4248528513881,642.2220759957522,716.4387208274185,799.5445950525761,564.4836178474059,661.823673335896,751.3784026585515,841.2609125908405,927.4032237978831,650.7418757992315,756.9879876626591,868.9891339031207,982.7297960957495,1098.3047430575887,721.2131199185457,832.6098630615812,978.1914382902775,1121.1632603234045,1247.2892803385714
backtestResult.results.groupedByEntryType.bullish.sampleSize,1919,1919,1919,1919,1919,2258,2258,2258,2258,2258,2412,2412,2412,2412,2412,2479,2479,2479,2479,2479,2494,2494,2494,2494,2494,2496,2496,2496,2496,2496
backtestResult.results.groupedByEntryType.bullish.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.mean,-0.0008813204117477377,-0.0009222818673841071,-0.0009308355598778123,-0.0009915742017209503,-0.00101477496441652,-0.000993855177339596,-0.0010335217222455905,-0.0010564133633712077,-0.001108725487179669,-0.0011229826906584983,-0.0011237824605570537,-0.0011590532888124418,-0.0011670936791504485,-0.0012063473674023845,-0.0012071350700163508,-0.0011302847896813963,-0.0011381161659313407,-0.0011044529449356036,-0.001166436202974761,-0.001162574519243318,-0.001173687802635661,-0.0011669343208969146,-0.0011301905825457463,-0.0011975760702626446,-0.0012003386979502603,-0.0012122793772372325,-0.001193954030161133,-0.0011574929379917149,-0.0012455994119412246,-0.0012526591016541928
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.stdDev,0.002436992367415715,0.0026236990466697112,0.0027906171929066113,0.0029820775574296112,0.003159913910324631,0.0026675006440628002,0.002882160575092733,0.0030647082906845834,0.0032581657326083632,0.0034467160495281275,0.0030478952909063794,0.0032995856927409938,0.003503219076394179,0.003715086130892138,0.0039017841379889824,0.003413782296074773,0.003667423238104572,0.0038608856223420504,0.0040901933523043174,0.004285450994172471,0.003785564334803231,0.004059854717470647,0.004280525478690789,0.004521998880050462,0.004729837679984148,0.0041543048949990845,0.0044481726591685915,0.004696380946169337,0.00496045956849237,0.005198427724029523
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.min,-0.011201117824245726,-0.012989878666823964,-0.014778639509401994,-0.016567400351980233,-0.018356161194558056,-0.0159330849440081,-0.01765937507190032,-0.01938566519979274,-0.021111955327685165,-0.022838245455577586,-0.0159330849440081,-0.01765937507190032,-0.01938566519979274,-0.021111955327685165,-0.022838245455577586,-0.0159330849440081,-0.01765937507190032,-0.01938566519979274,-0.021111955327685165,-0.022838245455577586,-0.0159330849440081,-0.0177615625360143,-0.01959756615622033,-0.021433569776426773,-0.022838245455577586,-0.016829328564514908,-0.018607907839165178,-0.02038648711381524,-0.02216506638846551,-0.023943645663115368
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.firstQuartile,-0.002652828341234668,-0.0027094832137521756,-0.0027332194922974214,-0.002835443706691415,-0.0028457217641470467,-0.0030495594297766816,-0.0031692492495991537,-0.0031005510155722917,-0.003138607606668865,-0.0030446455291300344,-0.003636303918622731,-0.0038193518830585455,-0.0038174251873292313,-0.003873960580010246,-0.003830966311613337,-0.004067572555175821,-0.0042464199077281595,-0.004344162803680258,-0.00449663025312888,-0.004507816204895686,-0.004430972279428607,-0.004684253371143509,-0.004832092078389589,-0.005071043492596343,-0.0051301156797679374,-0.0046785663916721135,-0.005031849606348781,-0.005180254377213865,-0.00552673729967935,-0.005758664033913324
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.median,0.00011954984975875516,0.0001533737189000204,0.00018401178756891057,0.00019867279464485095,0.00022828205684365124,0.0001479716754969134,0.00018484486706579946,0.0002180481183268065,0.00024655443705052247,0.0002770350493736973,0.00024254460510268413,0.00028762651195672736,0.0003375327021238004,0.00037611512987617004,0.0004120519712715572,0.00027140565835591374,0.0004043824277687205,0.0005058311165324885,0.000561321213711336,0.0006195531911018195,0.0002034522826546826,0.0004904931727582375,0.0006584035286517301,0.0007269828097922989,0.0008163802169687121,-0.001529051894257903,0.00023927351517948715,0.000636082348796196,0.0008265616273193956,0.0009751092037081219
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.thirdQuartile,0.0006228124029650446,0.0006476949766059792,0.0006803394033361649,0.0006956905245446632,0.0007242073809475976,0.0007069893820620805,0.0007456095428423643,0.000778433312595091,0.0007974570439158788,0.0008233260606402443,0.0009731473998891235,0.001007098638787224,0.0010556482756180763,0.0011012215502173316,0.0011259608235756734,0.0013637848147900022,0.0014283072225141295,0.0014997166950257877,0.0015353435270804882,0.001579799855670234,0.0017631786307265526,0.0018510687937570653,0.0019367704676873162,0.0019762679005992513,0.0020278064584336587,0.002128141583136524,0.0023001388023653107,0.002393283210359519,0.0024547285294677073,0.002529143414488428
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.max,0.013106512257034575,0.01266325580470525,0.012219999352375924,0.011776742900047026,0.011567365219911148,0.012451592985078315,0.012451592985078315,0.012451592985078315,0.012451592985078315,0.012451592985078315,0.007439262746504663,0.008937877178939938,0.008937877178939938,0.008937877178939938,0.008937877178939938,0.009033698252076776,0.00981837799319854,0.00981837799319854,0.00981837799319854,0.010347707008887546,0.011038697802241077,0.011038697802241077,0.01149969263472351,0.01149969263472351,0.013492517558094618,0.013043697352405379,0.013043697352405379,0.01350560638771101,0.01350560638771101,0.016637328107301896
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.range,0.0243076300812803,0.025653134471529213,0.02699863886177792,0.02834414325202726,0.029923526414469204,0.028384677929086416,0.030110968056978635,0.031837258184871056,0.03356354831276348,0.035289838440655905,0.023372347690512763,0.02659725225084026,0.028323542378732677,0.0300498325066251,0.031776122634517526,0.024966783196084877,0.02747775306509886,0.02920404319299128,0.030930333320883706,0.03318595246446513,0.02697178274624918,0.028800260338255376,0.03109725879094384,0.032933262411150285,0.036330763013672204,0.029873025916920287,0.03165160519157056,0.03389209350152625,0.03567067277617652,0.040580973770417264
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveCount,1124,1177,1234,1267,1311,1368,1427,1479,1515,1563,1411,1478,1539,1581,1630,1386,1462,1536,1572,1622,1298,1380,1455,1493,1541,1198,1283,1357,1393,1439
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeCount,795,742,685,652,608,890,831,779,743,695,1001,934,873,831,782,1093,1017,943,907,857,1196,1114,1039,1001,953,1298,1213,1139,1103,1057
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportion,0.5857217300677436,0.6133402813965607,0.6430432516935904,0.6602397081813445,0.6831683168316832,0.6058458813108946,0.6319751992914083,0.6550044286979628,0.670947741364039,0.6922054915854738,0.5849917081260365,0.6127694859038143,0.6380597014925373,0.6554726368159204,0.675787728026534,0.5590964098426785,0.5897539330375151,0.6196046793061718,0.6341266639774102,0.654296087131908,0.520449077786688,0.5533279871692061,0.5834001603849238,0.5986367281475541,0.6178829190056134,0.47996794871794873,0.5140224358974359,0.5436698717948718,0.5580929487179487,0.5765224358974359
