,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.stdDev,0.0016118362901785266,0.0018179867174524112,0.0020606182217039136,0.002309442572425682,0.0025871730900029087,0.0016507347607057385,0.0018761188241146042,0.002115364012491605,0.002366858425753429,0.0026419534272100363,0.0016572404669238016,0.0018715573162418771,0.0020932389606449276,0.0023279712470736778,0.0025854272017964463,0.0016584026771016111,0.0018603505085434114,0.0020768647731930654,0.002305352045373489,0.0025516040097975897,0.0016762114340399543,0.00187431223990095,0.002091339270623237,0.00231952279440165,0.0025608336766922324,0.0016764753010396673,0.0018755054811502038,0.0020944718535115146,0.0023203060583273385,0.0025563594112726247
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.min,-0.009477445983077783,-0.010835189910085122,-0.012192933837092461,-0.0135506777640998,-0.014908421691107341,-0.010330010587290765,-0.011686585874160575,-0.013043161161030385,-0.014399736447900194,-0.01575631173477021,-0.010330010587290765,-0.011686585874160575,-0.013043161161030385,-0.014399736447900194,-0.01575631173477021,-0.012641752773099866,-0.013747720868742768,-0.014853688964385466,-0.015959657060028165,-0.01706562515567066,-0.012641752773099866,-0.013747720868742768,-0.014853688964385466,-0.015959657060028165,-0.01706562515567066,-0.012641752773099866,-0.013747720868742768,-0.014853688964385466,-0.015959657060028165,-0.01706562515567066
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.firstQuartile,-0.003949155325165939,-0.004492468143723239,-0.005063938388662809,-0.005677632315147017,-0.00629590803281729,-0.004649283716940351,-0.005222534293923397,-0.0058124209462368575,-0.006421551072267793,-0.007064460532660436,-0.005160735957389032,-0.0057379242081916845,-0.00631282413648674,-0.00692051090062025,-0.007561619157237445,-0.005328934294174407,-0.00591501079929958,-0.006499181603906048,-0.007138473604003728,-0.007756635751868702,-0.005426059656413707,-0.006030384966551233,-0.006622763201288811,-0.00724939375027623,-0.007874936568222001,-0.005528176843214992,-0.00611211546599885,-0.006712939190852023,-0.007331479785099388,-0.007952268161620205
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.median,-0.0029292398197001282,-0.0033174057634734345,-0.003738663365132963,-0.004156645236144557,-0.004590983930145665,-0.0035513297104456318,-0.003971642776596229,-0.004387597686769089,-0.004839301104304337,-0.005326182650072455,-0.004077577568735249,-0.004516080362530371,-0.0049923835421842215,-0.005473454415335244,-0.005955859573053436,-0.004301240123345044,-0.004739875526494374,-0.005200809067381232,-0.0056573751182295105,-0.0061273262587061665,-0.004390063124207363,-0.0048424936751469624,-0.005306805768138391,-0.005766922754537211,-0.006242035848500223,-0.004455603385934627,-0.004912806385201198,-0.005367035386202178,-0.0058359867834439465,-0.006315939096600566
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.thirdQuartile,-0.0019244934053598629,-0.0022005084387722194,-0.0024835316214429134,-0.002765654314801311,-0.0030144483228352554,-0.0025237346242494674,-0.002818793766834307,-0.003100623265830919,-0.003358524213308533,-0.0036621300229037934,-0.0029868103877382915,-0.003280974876285586,-0.0035954768268541644,-0.003870576966821315,-0.004190614946282261,-0.0032899428617328527,-0.0035950828408808336,-0.003927407954661564,-0.004257651645397143,-0.004553979686155609,-0.0034046306954631546,-0.003735115936456714,-0.0040603986996015605,-0.004384463175834286,-0.004684130879316783,-0.0034647989595281295,-0.003816524526158243,-0.0041440225177088895,-0.004483594988033443,-0.004790423490598864
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.max,0.0023079668859597212,0.002128455568691294,0.001948944251422867,0.00176943293415444,0.0015899216168860128,0.0012713028336224402,0.0012785086374545681,0.0012857144412865057,0.0012929202451186336,0.0013001260489505712,0.0004107739391994492,0.00041797355010209596,0.0004251731610049465,0.00043237277190779705,0.00043957238281024005,0.00039115541917116215,0.000398354888886114,0.0004055543586012694,0.00041275382831622125,0.00041995329803117313,0.00039115541917116215,0.000398354888886114,0.0004055543586012694,0.00041275382831622125,0.00041995329803117313,0.00039115541917116215,0.000398354888886114,0.0004055543586012694,0.00041275382831622125,0.00041995329803117313
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.summary.range,0.011785412869037504,0.012963645478776417,0.014141878088515327,0.01532011069825424,0.016498343307993355,0.011601313420913206,0.012965094511615143,0.01432887560231689,0.01569265669301883,0.01705643778372078,0.010740784526490214,0.012104559424262671,0.013468334322035331,0.01483210921980799,0.01619588411758045,0.013032908192271028,0.014146075757628883,0.015259243322986735,0.016372410888344388,0.017485578453701835,0.013032908192271028,0.014146075757628883,0.015259243322986735,0.016372410888344388,0.017485578453701835,0.013032908192271028,0.014146075757628883,0.015259243322986735,0.016372410888344388,0.017485578453701835
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.positiveCount,26,25,25,24,23,5,6,6,5,6,4,4,4,3,4,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.negativeCount,1150,1043,974,922,865,1383,1270,1190,1133,1066,1664,1535,1453,1396,1317,1950,1815,1724,1669,1583,2213,2075,1975,1908,1817,2428,2290,2184,2100,2015
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.positiveProportion,0.022108843537414966,0.023408239700374533,0.025025025025025027,0.02536997885835095,0.0259009009009009,0.0036023054755043226,0.004702194357366771,0.005016722408026756,0.004393673110720563,0.005597014925373134,0.002398081534772182,0.002599090318388564,0.002745367192862045,0.002144388849177984,0.003028009084027252,0.0025575447570332483,0.0027472527472527475,0.002891844997108155,0.002390914524805738,0.0031486146095717885,0.002254283137962128,0.002403846153846154,0.0025252525252525255,0.0020920502092050207,0.0027442371020856204,0.002055076037813399,0.002178649237472767,0.0022841480127912287,0.0019011406844106464,0.0024752475247524753
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.negativeProportion,0.9778911564625851,0.9765917602996255,0.974974974974975,0.9746300211416491,0.9740990990990991,0.9963976945244957,0.9952978056426333,0.9949832775919732,0.9956063268892794,0.9944029850746269,0.9976019184652278,0.9974009096816114,0.997254632807138,0.997855611150822,0.9969719909159728,0.9974424552429667,0.9972527472527473,0.9971081550028918,0.9976090854751942,0.9968513853904282,0.9977457168620378,0.9975961538461539,0.9974747474747475,0.997907949790795,0.9972557628979144,0.9979449239621866,0.9978213507625272,0.9977158519872088,0.9980988593155894,0.9975247524752475
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.014490036737351192,0.015204497490929308,0.016260767603541042,0.016323871894820298,0.016488427514428496,0.0011714528548270892,0.0017311789772727275,0.001846976902173913,0.0014288019002636203,0.0020578868353544775,0.0006510416666666665,0.0007081505847953216,0.0007480053191489362,0.0004397672444603288,0.0008250141937925815,0.0008341991687979541,0.0008933937156593407,0.0009404144375361481,0.0006490959354453077,0.0010239147119017634,0.000735283757889991,0.0007840670072115385,0.0008236663510101011,0.0005679589435146444,0.0008924130419868277,0.0006703080045211672,0.0007106141067538126,0.0007450248401096391,0.0005161299904942965,0.0008073561262376238
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.032229306746502324,0.03436464674017403,0.036722017122102574,0.03751641852155045,0.03861297143472208,0.008387708526523385,0.010203699333167001,0.010888453710039325,0.01022350599560461,0.01214053737583445,0.0061313254084232605,0.006643574140225238,0.007017511329834152,0.00625162076915989,0.0077325010913326195,0.005955357075957081,0.00640310559953962,0.006737351072806716,0.006108962912368546,0.0073353721753175675,0.005249682152131532,0.005604294630197378,0.005885124206542969,0.005346793011142619,0.006392492551834994,0.004792206776372406,0.005075309271386505,0.00532512917481584,0.004859525441216879,0.005766793052748879
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.967770693253498,0.9656353532598259,0.9632779828778975,0.9624835814784498,0.9613870285652779,0.9916122914734766,0.9897963006668329,0.9891115462899607,0.9897764940043954,0.9878594626241657,0.9938686745915768,0.9933564258597747,0.9929824886701659,0.9937483792308401,0.9922674989086675,0.9940446429240428,0.9935968944004605,0.9932626489271932,0.9938910370876315,0.9926646278246825,0.9947503178478684,0.9943957053698026,0.994114875793457,0.9946532069888574,0.9936075074481651,0.9952077932236275,0.9949246907286136,0.9946748708251842,0.9951404745587831,0.994233206947251
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.9855099632626487,0.9847955025090707,0.9837392323964591,0.9836761281051797,0.9835115724855714,0.9988285471451729,0.9982688210227273,0.9981530230978262,0.9985711980997364,0.9979421131646454,0.9993489583333334,0.9992918494152048,0.9992519946808511,0.9995602327555397,0.9991749858062074,0.9991658008312021,0.9991066062843408,0.999059585562464,0.9993509040645547,0.9989760852880983,0.99926471624211,0.9992159329927885,0.9991763336489898,0.9994320410564853,0.9991075869580132,0.9993296919954788,0.9992893858932461,0.9992549751598903,0.9994838700095057,0.9991926438737624
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0030848112352728527,-0.0034958704712079063,-0.003936793646101317,-0.004393456656238501,-0.0048476702661822465,-0.003728642686382396,-0.004165007690084542,-0.004623249221081798,-0.005084090472502559,-0.005562232612330331,-0.004197842970092401,-0.0046521879410771705,-0.005115542172621106,-0.005580483512266885,-0.006055185989862782,-0.0044055787238656404,-0.00486307599314213,-0.005325570234533124,-0.005797468222574779,-0.006266688759134242,-0.004520069471708239,-0.00498880155797336,-0.0054543031495322405,-0.005932533553754821,-0.00640926205747593,-0.004587242153579288,-0.00506527272171471,-0.005542808513186194,-0.006030554067381481,-0.006514991834988598
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin.meanCI_95.upperLimit,-0.002900563000480413,-0.0032778028698651446,-0.0036812289506217037,-0.0040991177537426085,-0.00450733647667477,-0.0035549551597980162,-0.003959124413744668,-0.004383473288468087,-0.004809055945504853,-0.005245921949757194,-0.004038778357035384,-0.004465175762729296,-0.004900573536713179,-0.005336503178109031,-0.00577633835064966,-0.004258549834615595,-0.00469213542212702,-0.005129777401498651,-0.005576527712906503,-0.006015688543872226,-0.004380550233941083,-0.004827701261065696,-0.0052700656781128,-0.005724592247496287,-0.006174085920060616,-0.004454009041585711,-0.004911806408574389,-0.0053673244366060505,-0.0058322605697301525,-0.006292029093504177
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.mean,-0.0017935595964016814,-0.0021879333010396164,-0.002610379746527766,-0.00304804208187473,-0.0034797166702939157,-0.002442984119938333,-0.0028635409316075037,-0.003305135415138197,-0.003748721240903428,-0.004206705383217374,-0.002919718991368457,-0.003360361021456114,-0.0038100088820630647,-0.004260779098029469,-0.004718524741446953,-0.0031335066328483587,-0.0035792629890290992,-0.004029595912190124,-0.004489184018451928,-0.00494377897624844,-0.0032517796394557546,-0.003709923089881738,-0.00416410762231145,-0.004630744892651508,-0.005094213800263538,-0.003322066973166874,-0.0037901748420169374,-0.0042569660141581,-0.004733597398077302,-0.005206048706815379
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.stdDev,0.0016127914951578166,0.0018190727652911596,0.002061902268465823,0.00231103338917249,0.0025890697738834515,0.0016516697086452071,0.0018772131691065462,0.002116636480451543,0.002368372712422042,0.0026437103867024392,0.001658093036132687,0.0018725142282573137,0.002094305115360644,0.0023292498940076264,0.0025869190571522725,0.0016592703252586894,0.0018612675261643723,0.002077856499667336,0.0023064932123852914,0.002552930156137308,0.0016770461795174445,0.0018751939247521631,0.002092290972523475,0.0023205963835557127,0.0025620643168703205,0.0016772536824999666,0.001876325555944756,0.0020953542715633927,0.0023213435864461378,0.0025575478572556548
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.min,-0.00828810531385588,-0.009647479511738322,-0.011006853709620562,-0.012366227907502803,-0.013725602105385246,-0.009141693609808895,-0.010499897764343718,-0.011858101918878339,-0.013216306073412959,-0.014574510227947783,-0.009141693609808895,-0.010499897764343718,-0.011858101918878339,-0.013216306073412959,-0.014574510227947783,-0.011456211551694885,-0.0125635076058276,-0.013670803659960111,-0.014778099714092625,-0.015885395768225136,-0.011456211551694885,-0.0125635076058276,-0.013670803659960111,-0.014778099714092625,-0.015885395768225136,-0.011456211551694885,-0.0125635076058276,-0.013670803659960111,-0.014778099714092625,-0.015885395768225136
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.002751417780608492,-0.0032922378922557514,-0.003864043766594759,-0.004481869031105416,-0.005101502572646769,-0.0034533339647005537,-0.004024324848922496,-0.004618679606568547,-0.005228541127587722,-0.005865019737130974,-0.00396212142456249,-0.004544093418767817,-0.005111881476621342,-0.005728100067200998,-0.006369978115601238,-0.004127088572840172,-0.004719560733157232,-0.005299177425002558,-0.005944387573781137,-0.006562438649707112,-0.004230411797771644,-0.004825388999538774,-0.005420763838053202,-0.006045015611031512,-0.006677275652522852,-0.0043310515971885,-0.004914858997776944,-0.005507522661264801,-0.006134775290063092,-0.006761096180225309
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.median,-0.001727008462114413,-0.0021206686080963598,-0.0025410908277684226,-0.002952379821110198,-0.0033909788184125667,-0.0023540442271711456,-0.0027718731948769637,-0.0031895303203611112,-0.0036393074560181187,-0.004131857474146959,-0.0028734069780071347,-0.0033180138898013848,-0.0037943114729509266,-0.004268031677910323,-0.004749436395472437,-0.00310098719512187,-0.0035437987716995523,-0.00400633335283337,-0.0044610567042219235,-0.004932228220059048,-0.0031946139304402724,-0.0036470418054717906,-0.004105542951526904,-0.004567718228943895,-0.005047114773218425,-0.00325742312503484,-0.003714459809219325,-0.004171054641959034,-0.00464178915932305,-0.005122802341463456
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.thirdQuartile,-0.0007231299350263531,-0.0010014645902553028,-0.0012812727388269256,-0.0015662964266561692,-0.0018138589246208684,-0.001323491115501125,-0.0016178536516274714,-0.0019027144498363648,-0.0021600988031736717,-0.0024584576702879704,-0.0017881509522341937,-0.0020833212547359593,-0.0023948331827352296,-0.0026745040154106652,-0.0029931924796585438,-0.00209317273108854,-0.002396730659200824,-0.0027278929546249815,-0.0030609814104442827,-0.00335179608689022,-0.0022028702626985387,-0.002538880334218976,-0.0028590952186189076,-0.0031877717922317644,-0.0034815476678112,-0.0022625467339165324,-0.002614749606396273,-0.0029473923793789073,-0.003278937468559502,-0.003595455017703818
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.max,0.0035114585412161954,0.0033317316810412964,0.003152004820866397,0.0029722779606914974,0.002792551100516598,0.0024735497451696866,0.002480764201157773,0.0024879786571456687,0.0024951931131335643,0.0025024075691214604,0.0016119875961208097,0.001619195851743324,0.0016264041073660422,0.0016336123629887604,0.0016408206186112747,0.0015923455197345985,0.0015995536339999167,0.0016067617482654387,0.0016139698625307571,0.0016211779767960754,0.0015923455197345985,0.0015995536339999167,0.0016067617482654387,0.0016139698625307571,0.0016211779767960754,0.0015923455197345985,0.0015995536339999167,0.0016067617482654387,0.0016139698625307571,0.0016211779767960754
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.summary.range,0.011799563855072075,0.01297921119277962,0.01415885853048696,0.0153385058681943,0.016518153205901845,0.011615243354978582,0.01298066196550149,0.014346080576024007,0.01571149918654652,0.017076917797069244,0.010753681205929705,0.012119093616087042,0.013484506026244382,0.014849918436401719,0.01621533084655906,0.013048557071429483,0.014163061239827517,0.01527756540822555,0.016392069576623383,0.017506573745021212,0.013048557071429483,0.014163061239827517,0.01527756540822555,0.016392069576623383,0.017506573745021212,0.013048557071429483,0.014163061239827517,0.01527756540822555,0.016392069576623383,0.017506573745021212
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveCount,141,124,108,87,83,90,77,67,58,56,60,51,45,40,39,60,51,46,41,40,58,49,46,41,40,58,50,46,40,38
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeCount,1035,944,891,859,805,1298,1199,1129,1080,1016,1608,1488,1412,1359,1282,1895,1769,1683,1632,1548,2160,2031,1934,1871,1782,2375,2245,2143,2064,1982
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportion,0.11989795918367346,0.11610486891385768,0.10810810810810811,0.0919661733615222,0.09346846846846847,0.06484149855907781,0.0603448275862069,0.056020066889632104,0.050966608084358524,0.05223880597014925,0.03597122302158273,0.03313840155945419,0.03088538091969801,0.028591851322373123,0.029523088569265707,0.030690537084398978,0.028021978021978023,0.026604973973395025,0.024506873879258817,0.02518891687657431,0.026149684400360685,0.023557692307692307,0.023232323232323233,0.021443514644351465,0.021953896816684963,0.02383888203863543,0.02178649237472767,0.021014161717679305,0.019011406844106463,0.01881188118811881
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportion,0.8801020408163265,0.8838951310861424,0.8918918918918919,0.9080338266384778,0.9065315315315315,0.9351585014409222,0.9396551724137931,0.9439799331103679,0.9490333919156415,0.9477611940298507,0.9640287769784173,0.9668615984405458,0.9691146190803019,0.9714081486776269,0.9704769114307343,0.969309462915601,0.971978021978022,0.973395026026605,0.9754931261207412,0.9748110831234257,0.9738503155996393,0.9764423076923077,0.9767676767676767,0.9785564853556485,0.9780461031833151,0.9761611179613646,0.9782135076252724,0.9789858382823207,0.9809885931558935,0.9811881188118812
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.10187740715182556,0.09749931878364934,0.08953032622466217,0.07431556104857626,0.07513589257592553,0.05245813375247659,0.04791417615167026,0.04367335903206,0.038924875913060195,0.039698814278218295,0.02756242271807554,0.024768851653874265,0.02261735841519389,0.020505020327019296,0.02107916809590272,0.023501188858695655,0.020930967226133246,0.01954127543919896,0.01764123965649283,0.018052262082808565,0.01991551281419071,0.017475597675030048,0.017058401396780304,0.015430849466363757,0.015728444875137207,0.01814979336852651,0.016214873536220045,0.01542457939555733,0.013613392644961978,0.013341922571163364
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.13984381422704578,0.13685150717974603,0.12902883581213048,0.11220559005253408,0.11455276850107554,0.07910018283283334,0.07484413015431371,0.07060050645400848,0.06539340429859128,0.06730426959137417,0.04605854500969537,0.0433438842059576,0.04110725104358806,0.038734155181819316,0.040136939372915285,0.03933188006701066,0.03667969546475254,0.03532729802481903,0.03309914998785864,0.034147046375034434,0.03367244627585381,0.0310259800690871,0.030867046780056424,0.02898023318047304,0.029777698537782567,0.030709217665766772,0.028626493898611965,0.02793425433218561,0.02579596921971542,0.025732569175191445
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.8601561857729543,0.863148492820254,0.8709711641878695,0.8877944099474657,0.8854472314989243,0.9208998171671667,0.9251558698456863,0.9293994935459915,0.9346065957014086,0.9326957304086256,0.9539414549903047,0.9566561157940423,0.9588927489564119,0.9612658448181807,0.9598630606270849,0.9606681199329894,0.9633203045352474,0.964672701975181,0.9669008500121414,0.9658529536249656,0.966327553724146,0.9689740199309129,0.9691329532199435,0.971019766819527,0.9702223014622177,0.9692907823342334,0.971373506101388,0.9720657456678145,0.9742040307802845,0.9742674308248085
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.8981225928481743,0.9025006812163506,0.9104696737753377,0.9256844389514237,0.9248641074240744,0.9475418662475235,0.9520858238483296,0.9563266409679402,0.96107512408694,0.9603011857217817,0.9724375772819243,0.9752311483461256,0.9773826415848061,0.9794949796729808,0.9789208319040972,0.9764988111413043,0.9790690327738667,0.980458724560801,0.9823587603435072,0.9819477379171914,0.9800844871858093,0.98252440232497,0.9829415986032197,0.9845691505336363,0.9842715551248628,0.9818502066314735,0.98378512646378,0.9845754206044427,0.9863866073550381,0.9866580774288367
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,-0.0018857383083098786,-0.002297032237458378,-0.0027382417201333034,-0.003195312908073696,-0.003650008316193037,-0.002529877070052948,-0.002966542615902849,-0.0034250954983927775,-0.003886326486242071,-0.0043649658914187645,-0.0029992922133808744,-0.003453914919532013,-0.003917547945277653,-0.004382836268664949,-0.004858029012041213,-0.0032070595389841338,-0.0036647754051768316,-0.004127539075356083,-0.00459970895691274,-0.005069344310108804,-0.0033215739983042275,-0.0037905111294852635,-0.0042562682783241325,-0.004734763668509213,-0.00521185837736654,-0.003388714458991323,-0.0038669415505698792,-0.004344745018883584,-0.004832788480511209,-0.005317581905006679
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,-0.0017013808844934843,-0.0020788343646208547,-0.002482517772922229,-0.002900771255675764,-0.0033094250243947943,-0.0023560911698237183,-0.0027605392473121584,-0.0031851753318836167,-0.0036111159955647845,-0.004048444875015984,-0.0028401457693560395,-0.003266807123380215,-0.003702469818848476,-0.0041387219273939894,-0.004579020470852693,-0.0030599537267125836,-0.003493750572881367,-0.0039316527490241655,-0.004378659079991115,-0.004818213642388076,-0.003181985280607282,-0.003629335050278212,-0.0040719469662987675,-0.004526726116793804,-0.004976569223160536,-0.0032554194873424254,-0.0037134081334639956,-0.0041691870094326166,-0.004634406315643395,-0.0050945155086240795
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeCount,1176,1068,999,946,888,1388,1276,1196,1138,1072,1668,1539,1457,1399,1321,1955,1820,1729,1673,1588,2218,2080,1980,1912,1822,2433,2295,2189,2104,2020
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.003131866455078125,0.003444671630859375,0.003688812255859375,0.003894805908203125,0.004146575927734375,0.002651214599609375,0.002887725830078125,0.003078460693359375,0.003238677978515625,0.003437042236328125,0.002208709716796875,0.002391815185546875,0.002529144287109375,0.002635955810546875,0.002788543701171875,0.001888275146484375,0.002025604248046875,0.002132415771484375,0.002201080322265625,0.002323150634765625,0.001659393310546875,0.001773834228515625,0.001857757568359375,0.001926422119140625,0.002025604248046875,0.001514434814453125,0.001605987548828125,0.001682281494140625,0.001750946044921875,0.001827239990234375
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9968681335449219,0.9965553283691406,0.9963111877441406,0.9961051940917969,0.9958534240722656,0.9973487854003906,0.9971122741699219,0.9969215393066406,0.9967613220214844,0.9965629577636719,0.9977912902832031,0.9976081848144531,0.9974708557128906,0.9973640441894531,0.9972114562988281,0.9981117248535156,0.9979743957519531,0.9978675842285156,0.9977989196777344,0.9976768493652344,0.9983406066894531,0.9982261657714844,0.9981422424316406,0.9980735778808594,0.9979743957519531,0.9984855651855469,0.9983940124511719,0.9983177185058594,0.9982490539550781,0.9981727600097656
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
