,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0032680256123414613,0.0032739920599451494,0.0032735237406587648,0.003268771695106712,0.0032797617097788676,0.003435312801103573,0.0034425814229954686,0.003433914282839734,0.0034182315734853715,0.003435312801103573,0.004155599886806359,0.004149042321634935,0.004148697750381732,0.004137819069459163,0.0041510827482054355,0.005006715438104835,0.005011937257726137,0.0050133898793058435,0.005003840893866537,0.00501048463614643,0.0059531594000642556,0.005932625732353325,0.005921240800733292,0.005908805369191679,0.005915369333208894,0.006832245661748608,0.00681092898783432,0.006815713186556519,0.006801824575744027,0.006831277573772875
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.max,0.020500445626607935,0.020500445626607935,0.020500445626607935,0.020500445626607935,0.02471542961113618,0.021307244469035713,0.021307244469035713,0.021307244469035713,0.021307244469035713,0.025683919837558206,0.022114043311463327,0.022114043311463327,0.022114043311463327,0.022114043311463327,0.02665241006398023,0.0229208421538911,0.0229208421538911,0.0229208421538911,0.0229208421538911,0.027620900290402255,0.024862754536014636,0.024862754536014636,0.024862754536014636,0.024862754536014636,0.02858939051682428,0.026894945335772066,0.026894945335772066,0.026894945335772066,0.026894945335772066,0.029557880743246476
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.range,0.019299325906179696,0.019299325906179696,0.019299325906179696,0.019299325906179696,0.023514309890707942,0.020107611592335258,0.020107611592335258,0.020107611592335258,0.020107611592335258,0.024484286960857752,0.020912305029715035,0.020912305029715035,0.020912305029715035,0.020912305029715035,0.025450671782231937,0.021719241845536606,0.021719241845536606,0.021719241845536606,0.021719241845536606,0.02641929998204776,0.02366342180632061,0.02366342180632061,0.02366342180632061,0.02366342180632061,0.02739005778713026,0.025693268936917854,0.025693268936917854,0.025693268936917854,0.025693268936917854,0.028356204344392264
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.0027080644301600127,0.002716045456509531,0.0027197396129939747,0.002714362919606414,0.00272483042190118,0.002863735577392998,0.0028657049858227834,0.0028620794401967163,0.002857010079369183,0.0028731737971564356,0.003383925365194419,0.003380949118813803,0.0033815405504892923,0.0033803790336928347,0.003402332243278308,0.004002816578992991,0.004005573587287944,0.004008204100465108,0.004008127283210348,0.004027628782690092,0.004708414912531173,0.004699859752498516,0.00469690242543195,0.004691064349811738,0.00471433617343664,0.00534470635886677,0.0053357364676395935,0.005346937494024582,0.005348705380262524,0.005374153819658209
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0028451784057842064,0.002850695846047125,0.0028530460737915707,0.002845429938745674,0.0028581474814789506,0.002999325007118867,0.0029988724707424494,0.0029926180838393724,0.002985042975893422,0.003004340015566402,0.0035357423199851236,0.0035292101368350377,0.003526555157530115,0.003522693102607648,0.003547234960017344,0.004177980708569216,0.004176013585319872,0.004174877358666479,0.004171493372297023,0.004193054624015173,0.004914389327900408,0.004899534137951298,0.004891407988567052,0.004881319583270244,0.004904714706019173,0.005581048390904329,0.005564212678713644,0.005568985046401443,0.005565853453153714,0.005590695169270396
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.mean,1.6432937792161098,1.8105006954102896,1.9283288043478257,2.0997672098436975,2.2317666126418136,2.1134659276165597,2.274509803921569,2.455606758832566,2.67715827338129,2.8248025738520064,2.7317725752508366,2.97041800643087,3.21113184079602,3.4793814432989687,3.664212076583205,3.60092559629761,3.953882672092236,4.208115183246068,4.588366179275273,4.808379544054225,4.650504266873546,5.0206033848417935,5.3650793650793664,5.800886464370952,6.047713063507741,5.62271214642263,6.048722986247547,6.538057742782147,7.015545914678232,7.369482099409115
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.stdDev,1.730403893986776,2.143035058570062,2.450036050531011,3.0243011013091174,3.218647378048062,2.537167541078714,2.845806757212738,3.252691910402606,3.8301768511093752,3.9835110972248677,3.359814154982753,3.815261057493428,4.334807634202053,4.917181810784577,5.099920902690757,4.503940882543945,5.111501916900132,5.539255497885332,6.3849468788828805,6.548781325516251,5.748786524599297,6.2067449452809536,6.715436426609865,7.653961285586218,7.8206122210547155,6.767489784589375,7.316678799802225,8.282948417428832,9.163855635031545,9.519693381365723
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.median,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.thirdQuartile,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7,8,8,9
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.max,26,27,40,53,53,48,48,48,50,50,51,51,54,54,54,52,52,56,64,64,67,67,67,87,87,89,89,113,113,113
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.range,25,26,39,52,52,47,47,47,49,49,50,50,53,53,53,51,51,55,63,63,66,66,66,86,86,88,88,112,112,112
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.lowerLimit,1.5789801436076911,1.732177408210584,1.8398254679024497,1.9916700247327408,2.1181866067380377,2.0236717184208604,2.1753169136654087,2.3438629412257805,2.547182659434303,2.691274509843898,2.6113422851119554,2.8363268499041068,3.0613125003376545,3.3115601698882466,3.492658560928876,3.434364763660136,3.7693950585325746,4.0117200173317515,4.365248491484338,4.583089343059065,4.428587152426019,4.787260133787143,5.117876339526387,5.523882298127694,5.769657573978352,5.352181513502234,5.764456168314646,6.223696121243214,6.6740321423611935,7.0216184082771145
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.upperLimit,1.7076074148245284,1.888823982609995,2.016832140793202,2.207864394954654,2.3453466185455896,2.203260136812259,2.3737026941777293,2.5673505764393516,2.807133887328277,2.9583306378601146,2.852202865389718,3.1045091629576334,3.3609511812543853,3.6472027167096908,3.8357655922375344,3.7674864289350842,4.138370285651898,4.404510349160385,4.811483867066207,5.0336697450493855,4.8724213813210735,5.253946635896444,5.612282390632346,6.07789063061421,6.32576855303713,5.893242779343026,6.332989804180449,6.85241936432108,7.357059686995271,7.717345790541116
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.mean,98.59762675296656,108.63004172461747,115.69972826086958,125.98603259062186,133.90599675850905,126.80795565699361,136.47058823529414,147.33640552995405,160.62949640287772,169.4881544311202,163.90635451504994,178.22508038585195,192.66791044776124,208.76288659793832,219.8527245949926,216.0555357778572,237.2329603255337,252.48691099476497,275.30197075651637,288.5027726432533,279.03025601241285,301.2362030905074,321.9047619047616,348.05318786225683,362.8627838104635,337.36272878535715,362.92337917485304,392.283464566929,420.93275488069463,442.16892596454613
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.stdDev,103.82423363920657,128.5821035142037,147.00216303186065,181.458066078547,193.11884268288372,152.23005246472286,170.7484054327643,195.16151462415633,229.8106110665624,239.01066583349217,201.58884929896524,228.91566344960572,260.0884580521231,295.03090864707457,305.9952541614453,270.2364529526365,306.69011501400803,332.35532987311973,383.0968127329729,392.9268795309752,344.9271914759577,372.40469671685725,402.92618559659195,459.23767713517293,469.23673326328304,406.04938707536274,439.0007279881336,496.97690504572995,549.8313381018926,571.1816028819438
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.median,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120,120,180,180,180,180,180,180,240,240,240,240,240
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.thirdQuartile,60,120,120,120,120,120,120,180,180,180,180,180,240,240,240,240,300,300,300,360,360,360,360,420,420,420,420,480,480,540
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.max,1560,1620,2400,3180,3180,2880,2880,2880,3000,3000,3060,3060,3240,3240,3240,3120,3120,3360,3840,3840,4020,4020,4020,5220,5220,5340,5340,6780,6780,6780
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.range,1500,1560,2340,3120,3120,2820,2820,2820,2940,2940,3000,3000,3180,3180,3180,3060,3060,3300,3780,3780,3960,3960,3960,5160,5160,5280,5280,6720,6720,6720
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.meanCI_95.lowerLimit,94.73880861646144,103.93064449263514,110.38952807414701,119.50020148396446,127.0911964042825,121.42030310525165,130.5190148199245,140.63177647354692,152.83095956605848,161.47647059063368,156.68053710671708,170.17961099424613,183.67875002025934,198.693610193295,209.55951365573284,206.06188581960873,226.163703511954,240.703201039906,261.9149094890603,274.9853605835437,265.71522914556124,287.23560802722835,307.07258037158283,331.43293788766135,346.1794544387002,321.13089081013334,345.86737009887895,373.42176727459304,400.44192854167227,421.29710449662605
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.meanCI_95.upperLimit,102.45644488947168,113.3294389565998,121.00992844759215,132.47186369727925,140.7207971127356,132.19560820873556,142.42216165066378,154.04103458636118,168.42803323969696,177.4998382716067,171.1321719233828,186.27054977745777,201.65707087526314,218.83216300258164,230.14593553425235,226.04918573610564,248.3022171391134,264.27062094962395,288.68903202397246,302.0201847029629,292.34528287926446,315.2367981537864,336.73694343794034,364.6734378368523,379.5461131822268,353.59456676058096,379.9793882508271,411.145161859265,441.423581219717,463.0407474324662
backtestResult.results.groupedByPriceTargetReached.skipped.sampleSize,571,571,571,571,571,163,163,163,163,163,40,40,40,40,40,12,12,12,12,12,4,4,4,4,4,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeCount,571,571,571,571,571,163,163,163,163,163,40,40,40,40,40,12,12,12,12,12,4,4,4,4,4,,,,,
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
